Device_ID,Device_Type,Order_Date,Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor
DEV_1749,Monitoring,2030-04-19,2920,10,2985,0.72,1.070094463748961
DEV_1437,Diagnostic,2030-04-19,2879,9,2999,0.9,1.0555484073262649
DEV_6630,Diagnostic,2030-04-19,2976,4,3038,0.81,1.0568451170241735
DEV_2320,Monitoring,2030-04-19,2919,21,3033,0.86,1.0526272016759912
DEV_6000,Diagnostic,2030-04-20,2816,26,2927,0.88,1.043409204828081
DEV_1014,Monitoring,2030-04-20,2810,12,2916,0.82,1.00753219275198
DEV_9755,Surgical,2030-04-24,2805,24,3013,0.85,1.0079658962480103
DEV_132,Surgical,2030-04-25,2847,5,3064,0.77,1.0410015154594725
DEV_1525,Surgical,2030-04-26,2871,7,3029,0.75,1.0285678542254493
DEV_9859,Therapeutic,2030-04-27,2834,23,2920,0.88,1.0612674943531355
DEV_22,Surgical,2030-04-28,2708,7,2859,0.85,1.010244984815967
DEV_6288,Monitoring,2030-04-30,2909,13,3019,0.73,1.0467307240077524
DEV_3106,Surgical,2030-05-01,2825,8,2983,0.74,1.0447445227770924
DEV_6029,Surgical,2030-05-04,2845,29,3066,0.77,1.0770407310265422
DEV_7351,Therapeutic,2030-05-05,2828,11,2957,0.89,1.0399094944996097
DEV_784,Therapeutic,2030-05-05,2912,8,3038,0.74,1.0931294762233215
DEV_7692,Diagnostic,2030-05-05,2874,10,3098,0.7,1.0519178933052975
DEV_8225,Diagnostic,2030-05-05,2857,4,2948,0.7,1.0471268031419692
DEV_7680,Monitoring,2030-05-05,2794,21,2976,0.83,1.0060348202188178
DEV_2647,Diagnostic,2030-05-05,2809,16,2889,0.97,1.0255263275484312
DEV_1949,Therapeutic,2030-05-06,2910,18,3118,0.76,1.0375927063746884
DEV_7336,Therapeutic,2030-05-09,2790,21,2942,0.99,1.0364103333182766
DEV_3736,Diagnostic,2030-05-09,2904,6,3013,0.79,1.041862873209492
DEV_2834,Surgical,2030-05-10,3012,5,3216,0.95,1.0906014068538412
DEV_3115,Diagnostic,2030-05-10,2847,15,2987,0.83,1.0414130668421875
DEV_2494,Therapeutic,2030-05-10,2811,7,3025,0.77,1.0571942923841269
DEV_4124,Diagnostic,2030-05-11,2909,17,3085,0.95,1.0580065977779398
DEV_7345,Surgical,2030-05-12,2856,17,3001,0.7,1.0681515685778893
DEV_2821,Therapeutic,2030-05-13,2874,18,3060,0.97,1.0207739116206191
DEV_197,Diagnostic,2030-05-14,2838,14,2977,0.76,1.0355158964066205
DEV_25,Therapeutic,2030-05-15,2935,26,3144,0.88,1.0437954884890417
DEV_9231,Therapeutic,2030-05-15,2855,23,3016,0.94,1.0814300323466215
DEV_2187,Surgical,2030-05-19,2773,28,2921,0.84,1.024373166113511
DEV_7587,Surgical,2030-05-19,2825,17,3026,0.98,1.0495447651978453
DEV_8100,Monitoring,2030-05-20,2876,26,2982,0.99,1.0517322502533035
DEV_3309,Surgical,2030-05-20,2786,14,2970,0.97,1.025643122593785
DEV_9002,Therapeutic,2030-05-21,2965,5,3151,0.93,1.089529619152247
DEV_276,Therapeutic,2030-05-22,2909,15,3087,0.98,1.088094101554882
DEV_4350,Surgical,2030-05-24,2936,25,3104,0.87,1.0616369722239811
DEV_9058,Diagnostic,2030-05-24,2808,26,2888,0.89,1.004253395181896
DEV_2816,Therapeutic,2030-05-27,2983,20,3129,0.85,1.088446093160442
DEV_2827,Diagnostic,2030-05-27,2892,3,2975,0.82,1.0583909757999364
DEV_130,Therapeutic,2030-05-28,2728,28,2928,0.94,1.0057964107045345
DEV_1337,Monitoring,2030-05-30,2960,24,3029,0.73,1.0905737640861766
DEV_9831,Surgical,2030-05-31,2819,28,3036,0.99,1.014406961032225
DEV_8075,Diagnostic,2030-05-31,2872,21,3060,0.92,1.0165815367445719
DEV_878,Diagnostic,2030-06-01,2892,17,3035,0.72,1.0395797656880776
DEV_3140,Monitoring,2030-06-02,2757,26,2936,0.81,1.0177817629422135
DEV_5263,Therapeutic,2030-06-03,2858,6,3013,0.95,1.030029465880499
DEV_6486,Monitoring,2030-06-04,2784,22,3006,0.71,1.0427769330704002
DEV_2613,Diagnostic,2030-06-04,2854,20,3006,0.73,1.03483210937981
DEV_2785,Diagnostic,2030-06-04,2965,6,3170,0.71,1.0583965304811798
DEV_1812,Surgical,2030-06-05,2910,28,3025,0.97,1.0786186696321531
DEV_2184,Diagnostic,2030-06-08,2871,9,3011,0.78,1.0317182421046391
DEV_3874,Therapeutic,2030-06-08,2848,6,2929,0.8,1.0300902977181097
DEV_1095,Diagnostic,2030-06-08,2835,20,2929,0.71,1.017648706422322
DEV_1853,Diagnostic,2030-06-09,2785,3,2924,0.87,1.0202525767156718
DEV_4574,Surgical,2030-06-10,2855,11,2940,0.74,1.0336423998275797
DEV_1976,Surgical,2030-06-10,2854,21,2926,0.79,1.0349693702704108
DEV_7981,Diagnostic,2030-06-10,2869,20,2980,0.76,1.0285215301494737
DEV_7722,Therapeutic,2030-06-11,2661,19,2754,0.9,0.9936831342678294
DEV_9818,Surgical,2030-06-12,2876,24,3024,0.75,1.030760017906773
DEV_3891,Therapeutic,2030-06-16,2818,24,2906,0.83,0.9974548053051209
DEV_5730,Therapeutic,2030-06-16,2856,11,2936,0.88,1.0468099158467559
DEV_1108,Diagnostic,2030-06-17,2982,21,3106,0.94,1.051859976575654
DEV_761,Therapeutic,2030-06-18,2756,15,2818,0.92,0.9997567473703973
DEV_9443,Surgical,2030-06-19,2973,9,3033,0.93,1.0641017383283597
DEV_5847,Diagnostic,2030-06-20,2987,20,3056,0.76,1.0695038232352265
DEV_7133,Therapeutic,2030-06-21,2856,15,2933,0.97,1.0329406416194844
DEV_8627,Diagnostic,2030-06-22,2942,3,3169,0.96,1.0725544308754367
DEV_71,Diagnostic,2030-06-22,2775,15,2947,0.8,1.0115499288891667
DEV_4889,Monitoring,2030-06-22,3005,26,3099,0.9,1.0717068170295698
DEV_4813,Diagnostic,2030-06-25,2707,14,2875,0.93,1.0016952064442544
DEV_8255,Diagnostic,2030-06-26,2655,12,2774,0.79,0.9793167180706831
DEV_2537,Monitoring,2030-06-26,2834,14,3011,0.78,1.0403035996485002
DEV_7095,Diagnostic,2030-06-26,2736,18,2839,0.89,0.988934491098366
DEV_6031,Surgical,2030-06-28,2889,25,3107,0.79,1.037309263612894
DEV_7380,Surgical,2030-06-29,2861,27,2980,0.97,1.0384813859307407
DEV_3044,Surgical,2030-06-29,2750,17,2839,0.7,0.9958790105331486
DEV_682,Surgical,2030-07-03,2772,13,2871,0.7,1.0093184700750906
DEV_2051,Diagnostic,2030-07-03,2827,5,2919,0.79,1.0331714895201156
DEV_3925,Diagnostic,2030-07-04,3019,6,3199,0.79,1.0600966177801197
DEV_301,Surgical,2030-07-04,2732,24,2835,0.75,0.9872715779197689
DEV_2860,Monitoring,2030-07-05,2651,27,2811,0.96,0.9802149807219025
DEV_983,Therapeutic,2030-07-06,2666,9,2806,0.92,0.9788875392089921
DEV_6844,Surgical,2030-07-07,2810,8,2889,0.7,1.0032816518256418
DEV_4089,Diagnostic,2030-07-07,2761,27,2860,0.86,0.9876744663583551
DEV_8237,Therapeutic,2030-07-08,2702,11,2849,0.9,0.9778063720739136
DEV_319,Monitoring,2030-07-10,2705,20,2827,0.75,0.9925796523975752
DEV_4,Monitoring,2030-07-12,2710,27,2818,0.74,0.9908410937678012
DEV_3328,Monitoring,2030-07-13,2745,6,2875,0.7,0.9769284133327046
DEV_8602,Monitoring,2030-07-13,2741,17,2890,0.89,1.0027319277557185
DEV_3558,Surgical,2030-07-15,2921,11,3088,0.95,1.0299692516948875
DEV_1504,Monitoring,2030-07-18,2653,4,2706,0.98,0.9639526358769078
DEV_1822,Monitoring,2030-07-21,2750,14,2828,0.84,0.9742113172082629
DEV_3230,Diagnostic,2030-07-21,2850,10,2978,0.84,1.028894273125605
DEV_3732,Therapeutic,2030-07-24,2894,27,3005,0.83,1.0354727885987571
DEV_7765,Surgical,2030-07-24,2838,26,3046,0.84,0.9966452244514599
DEV_6114,Monitoring,2030-07-25,2637,19,2831,0.92,0.9751067382719799
DEV_5713,Monitoring,2030-07-26,2834,19,3004,0.84,1.0246356668336662
DEV_5724,Surgical,2030-07-29,2729,14,2925,0.73,0.9556458747889445
DEV_8071,Monitoring,2030-07-29,2861,18,2960,0.97,1.0145163556853596
DEV_2791,Diagnostic,2030-07-30,2655,10,2800,0.79,0.9780075769710139
DEV_7501,Therapeutic,2030-07-30,2825,17,3015,0.81,0.9962784548990073
DEV_6683,Surgical,2030-08-01,2873,6,2982,0.72,1.022308868685806
DEV_776,Surgical,2030-08-03,2917,18,2990,0.94,1.0438852268925476
DEV_5262,Surgical,2030-08-03,2928,28,3015,1.0,1.0455777891510512
DEV_537,Therapeutic,2030-08-04,2713,22,2882,0.95,0.96678404630539
DEV_1744,Monitoring,2030-08-04,2721,26,2919,0.73,1.009477981064357
DEV_5322,Diagnostic,2030-08-05,2789,6,2993,0.81,0.9955822513659872
DEV_6659,Surgical,2030-08-05,2814,23,2991,0.81,1.0198093948963913
DEV_1170,Monitoring,2030-08-07,2843,21,3003,0.91,0.9998648367943316
DEV_5476,Monitoring,2030-08-10,2833,3,3055,0.91,1.0181155111711262
DEV_5832,Therapeutic,2030-08-12,2753,8,2823,0.85,0.9745690853291671
DEV_4110,Surgical,2030-08-12,2737,20,2819,0.76,0.97889777245762
DEV_1809,Therapeutic,2030-08-13,2732,20,2834,0.98,0.9888606751214815
DEV_1433,Diagnostic,2030-08-13,2864,12,3083,0.83,1.0352364787680703
DEV_2983,Surgical,2030-08-14,2592,26,2783,0.75,0.952661273258905
DEV_45,Therapeutic,2030-08-17,2729,9,2926,0.94,0.9960566738155022
DEV_2764,Surgical,2030-08-17,2887,13,3114,0.91,1.0264906302478376
DEV_1753,Diagnostic,2030-08-19,2705,4,2767,0.73,0.9887668957537527
DEV_8467,Surgical,2030-08-20,2921,4,3079,0.96,0.996769091409978
DEV_970,Monitoring,2030-08-21,2777,15,2875,0.77,1.0042020742706546
DEV_4579,Therapeutic,2030-08-21,2831,9,3040,0.85,1.0186762114605639
DEV_2524,Therapeutic,2030-08-22,2693,20,2848,0.87,0.9795194287026326
DEV_4938,Surgical,2030-08-23,2697,16,2770,0.82,0.9719347126286632
DEV_1068,Monitoring,2030-08-25,2874,4,3042,0.9,1.0211329016953015
DEV_6317,Diagnostic,2030-08-26,2643,6,2841,0.84,0.9573335789518962
DEV_146,Monitoring,2030-08-26,2845,26,2907,0.91,1.0159892061326778
DEV_4729,Surgical,2030-08-27,2881,21,3087,0.95,1.0287915467959647
DEV_8133,Diagnostic,2030-08-28,2962,13,3024,0.89,1.0135521667592342
DEV_8094,Therapeutic,2030-08-29,2835,17,2976,0.98,1.012576096483895
DEV_8807,Surgical,2030-08-31,2677,19,2799,0.95,0.963211152651559
DEV_821,Monitoring,2030-09-06,2658,12,2835,0.78,0.9512356420496146
DEV_7374,Therapeutic,2030-09-10,2641,11,2775,0.99,0.9611589417175862
DEV_3378,Therapeutic,2030-09-10,2845,13,2920,0.97,1.0064012473149981
DEV_6425,Surgical,2030-09-11,2690,16,2794,0.77,0.952292984047182
DEV_1384,Therapeutic,2030-09-11,2711,29,2924,0.97,0.9501163434158982
DEV_3279,Therapeutic,2030-09-12,2621,16,2745,0.83,0.9562776777485241
DEV_9329,Therapeutic,2030-09-12,2622,26,2733,0.83,0.9795868924315912
DEV_6876,Monitoring,2030-09-13,2619,7,2807,0.8,0.9347640141781721
DEV_2395,Surgical,2030-09-15,2700,14,2914,0.8,0.9527553674443542
DEV_7323,Monitoring,2030-09-17,2605,12,2772,0.79,0.9542451410324798
DEV_5468,Therapeutic,2030-09-18,2921,24,3131,1.0,0.9915266544959092
DEV_2599,Monitoring,2030-09-19,2792,5,2935,0.94,0.9904745443843358
DEV_4520,Diagnostic,2030-09-21,2785,11,3003,0.84,1.0115026024193423
DEV_1826,Surgical,2030-09-22,2796,21,3018,0.77,1.0065576540371752
DEV_3251,Monitoring,2030-09-23,2816,12,2909,0.81,1.001155852243008
DEV_6957,Therapeutic,2030-09-23,2768,27,2948,0.79,0.9716205691321393
DEV_5078,Therapeutic,2030-09-24,2726,6,2928,0.92,0.9558491944659054
DEV_4348,Therapeutic,2030-09-25,2687,29,2772,0.74,0.9551591866839675
DEV_8735,Surgical,2030-09-25,2854,29,3048,0.86,1.0095684895307946
DEV_1031,Monitoring,2030-09-26,2722,22,2797,0.74,0.973160315054666
DEV_974,Monitoring,2030-09-27,2703,24,2814,0.98,0.9469034805784619
DEV_6911,Surgical,2030-09-29,2655,26,2828,0.92,0.9393202230410873
DEV_5547,Diagnostic,2030-09-29,2703,14,2857,0.9,0.9567088282309748
DEV_5085,Therapeutic,2030-09-29,2656,13,2755,0.96,0.9510358758725167
DEV_1416,Therapeutic,2030-09-30,2799,23,2883,1.0,1.0039870676938698
DEV_4406,Surgical,2030-10-01,2670,20,2756,0.83,0.9278222851748349
DEV_1599,Therapeutic,2030-10-01,2611,20,2768,0.74,0.9271597952718773
DEV_3599,Therapeutic,2030-10-01,2785,20,2913,0.91,0.9826955793272403
DEV_3041,Monitoring,2030-10-04,2666,23,2777,0.92,0.9543315822288553
DEV_9363,Monitoring,2030-10-06,2715,29,2905,0.99,0.9588766561679513
DEV_4952,Diagnostic,2030-10-06,2677,6,2878,0.92,0.9646534884572058
DEV_1665,Monitoring,2030-10-07,2750,18,2953,0.78,0.9543985089857564
DEV_2282,Monitoring,2030-10-08,2607,16,2700,0.77,0.9217348970405062
DEV_2159,Diagnostic,2030-10-08,2741,16,2876,0.78,0.9888419149964904
DEV_6049,Diagnostic,2030-10-09,2652,17,2862,0.95,0.9552582819632893
DEV_6500,Surgical,2030-10-10,2649,24,2717,0.98,0.9335776757029408
DEV_4739,Monitoring,2030-10-11,2781,11,2931,0.93,0.9813901139020615
DEV_5431,Monitoring,2030-10-11,2749,10,2902,0.92,0.979662997186099
DEV_5782,Therapeutic,2030-10-13,2546,20,2745,0.81,0.9162212722440143
DEV_8817,Surgical,2030-10-14,2585,22,2639,0.8,0.9320001788012853
DEV_2552,Surgical,2030-10-15,2556,29,2635,0.97,0.9140734586858331
DEV_8477,Diagnostic,2030-10-15,2644,6,2709,1.0,0.9424007665136171
DEV_9549,Therapeutic,2030-10-16,2538,14,2607,0.97,0.9081646062784625
DEV_3788,Surgical,2030-10-18,2709,4,2786,0.7,0.9554967201362589
DEV_5569,Monitoring,2030-10-19,2611,22,2808,0.72,0.9348450957803678
DEV_978,Therapeutic,2030-10-19,2807,20,2867,0.98,0.9728830432385336
DEV_5278,Therapeutic,2030-10-20,2549,27,2649,0.98,0.9041909802254375
DEV_3914,Surgical,2030-10-20,2795,18,2891,0.83,0.9921250283585998
DEV_986,Diagnostic,2030-10-20,2785,12,2990,0.9,0.9694116519670721
DEV_5064,Therapeutic,2030-10-21,2537,23,2674,0.78,0.906411951717513
DEV_2171,Monitoring,2030-10-22,2786,23,2891,0.93,0.9806321693363336
DEV_3903,Therapeutic,2030-10-22,2649,6,2813,1.0,0.9121955438448349
DEV_9005,Surgical,2030-10-26,2712,14,2907,1.0,0.9284771515057506
DEV_4029,Therapeutic,2030-10-26,2707,8,2921,0.92,0.9680384476359818
DEV_8245,Therapeutic,2030-10-26,2651,29,2834,0.9,0.9437555165706631
DEV_8830,Therapeutic,2030-10-27,2742,7,2941,0.72,0.9644117476362328
DEV_5565,Therapeutic,2030-10-27,2715,19,2816,0.72,0.9507398294891825
DEV_6377,Therapeutic,2030-10-27,2635,14,2793,0.81,0.9580331832722235
DEV_3038,Therapeutic,2030-10-29,2597,23,2764,0.98,0.9106515263825847
DEV_7873,Diagnostic,2030-10-31,2680,17,2890,1.0,0.9367273495306028
DEV_7189,Diagnostic,2030-11-01,2574,13,2676,0.97,0.9412689360072997
DEV_4663,Monitoring,2030-11-01,2523,11,2641,0.8,0.9012619730684941
DEV_501,Monitoring,2030-11-03,2557,16,2633,0.93,0.9069546802903091
DEV_1859,Monitoring,2030-11-04,2659,16,2725,0.73,0.9622544065991232
DEV_9342,Monitoring,2030-11-05,2611,6,2785,0.71,0.9392478680354843
DEV_3861,Therapeutic,2030-11-06,2615,28,2727,0.8,0.9039343405342273
DEV_8201,Therapeutic,2030-11-07,2703,26,2853,0.82,0.9582976239717578
DEV_4961,Therapeutic,2030-11-08,2719,28,2925,0.78,0.9611570269530749
DEV_3007,Diagnostic,2030-11-09,2589,7,2790,0.8,0.9141679927467191
DEV_7710,Monitoring,2030-11-11,2733,26,2842,0.95,0.9577183851519332
DEV_790,Monitoring,2030-11-12,2642,5,2747,0.82,0.9200659251821471
DEV_1293,Therapeutic,2030-11-14,2808,13,2980,0.88,0.9681635956333625
DEV_2423,Surgical,2030-11-15,2641,29,2735,0.91,0.946906074390317
DEV_7175,Surgical,2030-11-17,2695,10,2910,0.93,0.9792233947937923
DEV_5933,Therapeutic,2030-11-17,2509,6,2595,0.79,0.9203123849703406
DEV_9235,Diagnostic,2030-11-17,2775,18,2933,0.98,0.9670656100128043
DEV_6478,Monitoring,2030-11-22,2860,15,2950,0.84,0.9820250361220073
DEV_783,Therapeutic,2030-11-23,2848,8,2945,0.9,0.9905166635692662
DEV_8991,Therapeutic,2030-11-24,2603,9,2697,0.93,0.9029551710599252
DEV_4652,Therapeutic,2030-11-24,2723,13,2875,0.85,0.966795249074914
DEV_1132,Diagnostic,2030-11-24,2695,9,2826,0.83,0.9474056200887946
DEV_2916,Surgical,2030-11-25,2835,18,3042,0.93,0.9850332598718443
DEV_213,Surgical,2030-11-25,2547,20,2682,0.83,0.9089880810649726
DEV_1738,Monitoring,2030-11-26,2530,8,2643,0.82,0.9056756500909267
DEV_5164,Monitoring,2030-11-30,2579,18,2708,0.72,0.9158106469942807
DEV_4654,Surgical,2030-12-01,2676,16,2885,0.9,0.9570994935315781
DEV_3286,Therapeutic,2030-12-01,2813,29,2888,0.74,0.9690861329872589
DEV_6072,Monitoring,2030-12-02,2751,12,2893,0.78,0.9576323881226501
DEV_5030,Surgical,2030-12-03,2740,23,2956,0.84,0.9785419659520341
DEV_8715,Monitoring,2030-12-05,2651,27,2788,0.85,0.9487403230145169
DEV_5911,Monitoring,2030-12-05,2699,9,2894,1.0,0.9400778175865645
DEV_6426,Therapeutic,2030-12-05,2617,21,2752,0.72,0.9377460165414787
DEV_7406,Therapeutic,2030-12-06,2726,28,2850,0.95,0.9505703266037776
DEV_9421,Surgical,2030-12-06,2805,12,2949,0.76,0.9982550539729277
DEV_3323,Monitoring,2030-12-06,2719,6,2776,0.99,0.9390205052666842
DEV_5126,Diagnostic,2030-12-06,2634,20,2831,0.98,0.9415478222831153
DEV_6493,Diagnostic,2030-12-07,2579,10,2766,0.96,0.9311953867745165
DEV_8934,Therapeutic,2030-12-07,2765,15,2912,0.79,0.954508104547772
DEV_2525,Monitoring,2030-12-09,2614,5,2681,0.88,0.9260968756736354
DEV_2777,Surgical,2030-12-09,2648,11,2823,0.84,0.9311938178960097
DEV_1639,Surgical,2030-12-09,2765,26,2943,0.85,0.9664110038242629
DEV_31,Surgical,2030-12-10,2754,20,2919,0.89,0.9531511883390932
DEV_9602,Surgical,2030-12-10,2664,5,2834,0.95,0.9250481814513093
DEV_3933,Surgical,2030-12-11,2717,19,2867,0.96,0.9382260913244812
DEV_947,Surgical,2030-12-11,2897,10,3071,0.91,0.9908178379380849
DEV_5841,Diagnostic,2030-12-13,2746,19,2801,0.72,0.9859608123257968
DEV_3072,Diagnostic,2030-12-13,2657,24,2721,0.78,0.9174961957134616
DEV_9647,Therapeutic,2030-12-15,2566,24,2670,0.74,0.9231405930092109
DEV_58,Surgical,2030-12-16,2659,15,2716,0.81,0.9674063054226122
DEV_694,Therapeutic,2030-12-16,2774,7,2848,0.74,0.964637078817442
DEV_7368,Diagnostic,2030-12-18,2653,14,2740,0.98,0.9339484402826362
DEV_9089,Therapeutic,2030-12-19,2671,5,2791,0.74,0.9681492150806632
DEV_4999,Diagnostic,2030-12-19,2823,17,3027,0.89,0.9995460751728129
DEV_465,Therapeutic,2030-12-20,2545,6,2713,1.0,0.9230343108207465
DEV_8913,Diagnostic,2030-12-25,2652,8,2730,0.82,0.9177968591534804
DEV_9813,Therapeutic,2030-12-25,2706,4,2886,0.78,0.9263369712751546
DEV_4324,Therapeutic,2030-12-30,2764,12,2948,0.83,1.0040630549017922
DEV_4027,Surgical,2030-12-31,2800,19,2857,0.8,0.9842878860844562
DEV_5975,Surgical,2030-12-31,2755,14,2923,0.91,1.0024771774883254
DEV_6564,Monitoring,2031-01-01,2849,25,3050,0.82,0.9874407366318254
DEV_1449,Diagnostic,2031-01-02,2745,10,2879,0.78,0.9611970322309217
DEV_7538,Therapeutic,2031-01-03,2820,8,2958,0.75,0.9814303363634218
DEV_9756,Therapeutic,2031-01-03,2876,26,2954,0.83,1.0041958479025561
DEV_9571,Diagnostic,2031-01-05,2780,16,2901,0.82,0.9590731830859662
DEV_556,Therapeutic,2031-01-05,2941,6,3050,0.87,1.0133156268778885
DEV_1089,Therapeutic,2031-01-06,2830,26,3055,0.93,1.003367459479412
DEV_267,Therapeutic,2031-01-06,2751,12,2906,0.74,0.9717788593628968
DEV_6453,Diagnostic,2031-01-07,2841,15,3050,0.88,0.997322736552461
DEV_9163,Diagnostic,2031-01-08,2867,13,3015,0.83,0.9877776100879417
DEV_4707,Therapeutic,2031-01-09,2900,15,3119,0.99,1.0132812566894618
DEV_208,Therapeutic,2031-01-11,2930,5,3042,0.87,1.021946574608612
DEV_8774,Surgical,2031-01-11,2756,14,2902,0.88,0.9683296010770993
DEV_9632,Therapeutic,2031-01-11,2856,12,3008,0.84,1.0264771775236186
DEV_4100,Diagnostic,2031-01-12,2873,15,2987,0.92,0.9929619476780955
DEV_2495,Surgical,2031-01-12,2690,28,2768,0.85,0.9420908261338887
DEV_7565,Surgical,2031-01-12,2907,19,3085,0.87,0.9959960267110396
DEV_9260,Monitoring,2031-01-13,3021,27,3202,0.84,1.0246485162509507
DEV_809,Diagnostic,2031-01-13,2627,10,2755,0.86,0.9346064916270536
DEV_3711,Diagnostic,2031-01-13,2822,9,2990,0.89,0.9679673196500903
DEV_3645,Diagnostic,2031-01-14,3026,22,3110,1.0,1.0306535581819976
DEV_6489,Monitoring,2031-01-15,2913,29,2976,0.98,1.0328017977556854
DEV_1472,Diagnostic,2031-01-16,2868,23,2972,0.93,1.021283060117816
DEV_169,Monitoring,2031-01-16,2997,16,3127,0.75,1.0335544544312025
DEV_5560,Surgical,2031-01-17,2976,7,3056,0.89,1.020660083674937
DEV_8656,Diagnostic,2031-01-17,2949,16,3053,0.73,1.024926457866492
DEV_3665,Surgical,2031-01-18,2957,4,3082,0.95,1.0328841740198038
DEV_7919,Monitoring,2031-01-19,2703,11,2763,0.79,0.9458593115892261
DEV_905,Monitoring,2031-01-19,2808,9,2974,0.76,0.9808885075229007
DEV_8079,Surgical,2031-01-21,2932,16,3070,0.91,1.029082635824907
DEV_9898,Therapeutic,2031-01-23,2975,12,3146,0.99,1.0304814255014672
DEV_786,Surgical,2031-01-26,2927,21,3002,0.95,1.0022429003668043
DEV_7965,Surgical,2031-01-28,2765,28,2832,0.71,0.9499625237664513
DEV_3197,Therapeutic,2031-01-28,2963,28,3100,0.72,1.0037997544957686
DEV_6617,Diagnostic,2031-01-29,2874,8,3016,0.98,1.0046948705701666
DEV_657,Monitoring,2031-01-30,2851,6,2910,0.87,1.0012870069900386
DEV_6636,Monitoring,2031-01-31,2702,15,2856,0.86,0.9670824020389905
DEV_9662,Diagnostic,2031-02-02,2865,17,2955,0.98,1.0243033724089405
DEV_5140,Therapeutic,2031-02-03,2984,14,3175,0.8,1.03139517100319
DEV_1494,Diagnostic,2031-02-04,2719,7,2920,0.91,0.9523024454389496
DEV_3338,Diagnostic,2031-02-04,2930,4,3108,0.85,1.0310739058470382
DEV_7678,Diagnostic,2031-02-04,2746,28,2878,0.7,0.9746461992905915
DEV_1836,Diagnostic,2031-02-06,2753,18,2947,0.76,0.9715327865354669
DEV_7340,Therapeutic,2031-02-06,2774,25,2931,0.77,0.9712079156830163
DEV_312,Monitoring,2031-02-06,2883,21,3021,0.72,1.0052813951345003
DEV_2518,Diagnostic,2031-02-06,2808,7,2996,0.96,0.9670214817524898
DEV_3190,Diagnostic,2031-02-06,2943,6,3164,0.98,1.0079840854132374
DEV_4880,Surgical,2031-02-08,2702,27,2805,0.77,0.9631351104954415
DEV_9411,Surgical,2031-02-08,3029,7,3101,0.98,1.0487390501287448
DEV_8440,Therapeutic,2031-02-09,2801,6,2978,0.78,0.9656566593136889
DEV_9600,Monitoring,2031-02-09,2875,18,3033,0.87,0.9914018850993842
DEV_8908,Therapeutic,2031-02-09,2835,16,2986,0.88,0.9861602583149165
DEV_9265,Monitoring,2031-02-11,2935,3,3056,0.88,1.0138728391705436
DEV_6142,Therapeutic,2031-02-11,3043,28,3214,0.81,1.045266087709213
DEV_4436,Monitoring,2031-02-13,2873,29,3072,0.9,0.99589012682136
DEV_4688,Surgical,2031-02-13,2884,5,2981,0.95,1.0279843040723873
DEV_1246,Therapeutic,2031-02-14,3053,10,3245,0.79,1.0452367332990573
DEV_2635,Diagnostic,2031-02-15,3071,4,3216,0.99,1.0368055190636543
DEV_2151,Surgical,2031-02-17,3097,6,3297,0.87,1.0364794648611593
DEV_4109,Therapeutic,2031-02-18,2773,22,2922,0.73,0.998211950472693
DEV_8298,Therapeutic,2031-02-19,2760,7,2930,0.75,0.9816457689270843
DEV_1967,Surgical,2031-02-20,2843,26,2933,0.76,0.9812932862722881
DEV_4762,Monitoring,2031-02-20,2972,25,3193,0.94,1.0293777595757798
DEV_5453,Monitoring,2031-02-20,2865,10,3019,0.82,1.0223376073493171
DEV_4617,Therapeutic,2031-02-21,3001,17,3165,0.97,1.0366949721087277
DEV_8183,Diagnostic,2031-02-21,3123,27,3205,0.94,1.072153425784082
DEV_8096,Therapeutic,2031-02-22,2983,17,3207,0.7,1.0442925450082408
DEV_6005,Monitoring,2031-02-23,2802,28,2886,0.82,0.9849976792189102
DEV_5186,Diagnostic,2031-02-24,2874,19,3035,0.84,0.9778084054947166
DEV_2689,Surgical,2031-02-25,2824,18,3030,0.77,0.987906076401515
DEV_1560,Monitoring,2031-03-02,2861,14,2944,0.92,0.981160092323155
DEV_2354,Therapeutic,2031-03-04,3070,8,3178,0.79,1.0673348697675658
DEV_2083,Surgical,2031-03-05,2854,25,3017,0.92,0.9803586195594761
DEV_6860,Monitoring,2031-03-06,2952,5,3172,0.73,1.0355891895659848
DEV_8328,Diagnostic,2031-03-06,2890,10,3061,0.78,1.003538432608958
DEV_2557,Therapeutic,2031-03-08,2886,19,3010,0.72,0.9933866394080094
DEV_8586,Therapeutic,2031-03-10,3127,10,3263,0.92,1.0766965002659283
DEV_8105,Surgical,2031-03-10,3059,13,3164,0.93,1.0423702620344226
DEV_3231,Diagnostic,2031-03-11,3156,16,3363,0.89,1.0657817610701377
