Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor,Year,Month,Day,Weekday,Quarter,Device_Type_Monitoring,Device_Type_Surgical,Device_Type_Therapeutic
3304,13,3425,0.89,0.9107753596898012,2035,11,4,2,4,1.0,0.0,0.0
3498,24,3603,0.96,0.9433721943726316,2035,11,7,5,4,0.0,0.0,1.0
3499,18,3767,0.97,0.9287198070012512,2035,11,8,6,4,1.0,0.0,0.0
3593,19,3777,0.84,0.9908474598626634,2035,11,9,7,4,0.0,0.0,0.0
3674,20,3766,0.71,0.9888501306395376,2035,11,9,7,4,0.0,0.0,0.0
3495,3,3736,0.95,0.927748825145484,2035,11,10,1,4,0.0,0.0,1.0
3667,4,3905,0.73,0.9677148639346485,2035,11,11,2,4,1.0,0.0,0.0
3718,19,3866,0.9,0.983612616212148,2035,11,11,2,4,0.0,1.0,0.0
3580,29,3707,0.91,0.9472544476471368,2035,11,11,2,4,0.0,0.0,1.0
3444,4,3703,0.91,0.9140416584614224,2035,11,12,3,4,0.0,1.0,0.0
3635,27,3903,0.77,0.9814559517876256,2035,11,13,4,4,1.0,0.0,0.0
3796,29,3971,0.8,0.995111233369452,2035,11,16,7,4,0.0,0.0,0.0
3776,3,4007,0.84,0.9763198539726016,2035,11,19,3,4,0.0,0.0,0.0
3394,8,3554,0.74,0.9158367099360486,2035,11,20,4,4,0.0,0.0,1.0
3722,8,3841,0.78,0.9694451357560716,2035,11,21,5,4,1.0,0.0,0.0
3466,11,3592,0.95,0.9302649153121898,2035,11,21,5,4,1.0,0.0,0.0
3501,24,3600,0.82,0.9478096405670396,2035,11,21,5,4,0.0,1.0,0.0
3634,22,3861,0.81,0.9709733385678854,2035,11,25,2,4,0.0,0.0,1.0
3775,26,4036,0.94,1.0129788679072282,2035,11,27,4,4,0.0,1.0,0.0
3803,3,4042,0.8,1.005387097077564,2035,11,27,4,4,0.0,0.0,0.0
3791,15,3922,0.76,1.000371456482198,2035,11,27,4,4,0.0,1.0,0.0
3476,12,3578,0.76,0.9235193257786108,2035,11,28,5,4,1.0,0.0,0.0
3431,8,3599,0.77,0.926661462277262,2035,11,29,6,4,1.0,0.0,0.0
3686,16,3898,0.94,0.965136070344151,2035,11,29,6,4,0.0,0.0,0.0
3767,19,4065,0.9,1.0056473539539983,2035,11,30,7,4,0.0,0.0,1.0
3620,23,3838,0.76,0.9513229257280076,2035,12,1,1,4,0.0,0.0,0.0
3594,4,3679,0.73,0.957528615522427,2035,12,4,4,4,0.0,0.0,0.0
3528,19,3799,0.77,0.926164654918788,2035,12,6,6,4,0.0,0.0,0.0
3640,27,3927,0.91,0.963558562596462,2035,12,10,3,4,0.0,0.0,0.0
3611,5,3722,0.8,0.9521838295902032,2035,12,11,4,4,1.0,0.0,0.0
3617,17,3860,0.95,0.9472146033889376,2035,12,11,4,4,0.0,0.0,0.0
3832,29,4027,0.86,1.0093527813847467,2035,12,11,4,4,0.0,0.0,1.0
3687,19,3875,0.85,0.963716375454586,2035,12,11,4,4,0.0,0.0,1.0
3508,21,3762,0.99,0.9357167409428494,2035,12,11,4,4,0.0,0.0,0.0
3647,25,3803,0.89,0.9767656159746172,2035,12,12,5,4,0.0,0.0,0.0
3791,13,3979,0.84,0.9773957900498652,2035,12,12,5,4,0.0,0.0,0.0
3667,4,3887,0.77,0.978704900575144,2035,12,14,7,4,0.0,1.0,0.0
3795,6,3996,0.71,1.004587931635952,2035,12,16,2,4,1.0,0.0,0.0
3736,8,3834,0.7,0.9875917409599044,2035,12,16,2,4,1.0,0.0,0.0
3783,17,4074,0.82,0.9943945083459788,2035,12,16,2,4,0.0,0.0,0.0
3791,22,3972,0.82,0.9625648400479924,2035,12,17,3,4,0.0,0.0,0.0
3622,12,3874,0.72,0.9447909602420176,2035,12,18,4,4,0.0,0.0,0.0
3589,19,3661,0.72,0.9701386858837188,2035,12,18,4,4,1.0,0.0,0.0
3867,4,4171,0.88,1.0267512397072274,2035,12,21,7,4,1.0,0.0,0.0
3764,9,3999,0.92,0.9639970224499864,2035,12,21,7,4,1.0,0.0,0.0
3587,16,3751,0.96,0.9592855717859358,2035,12,22,1,4,1.0,0.0,0.0
3901,11,4203,0.95,1.0284500151163454,2035,12,23,2,4,0.0,0.0,0.0
3693,27,3938,0.79,0.974375928097343,2035,12,24,3,4,1.0,0.0,0.0
3620,4,3837,0.85,0.9488201518092416,2035,12,24,3,4,0.0,0.0,0.0
3742,12,3974,0.74,0.9843186358395996,2035,12,24,3,4,0.0,0.0,1.0
3801,22,4089,0.88,1.0054597239949012,2035,12,25,4,4,0.0,0.0,1.0
3753,23,4050,0.81,0.986364569514156,2035,12,27,6,4,0.0,1.0,0.0
3898,11,4051,0.71,1.030248966810206,2035,12,29,1,4,0.0,0.0,1.0
3652,11,3773,0.82,0.9539521587912838,2035,12,29,1,4,0.0,0.0,1.0
3713,13,3866,0.85,0.9872911992522188,2035,12,29,1,4,0.0,1.0,0.0
3878,3,4066,1.0,1.0394348569431493,2035,12,29,1,4,0.0,0.0,1.0
4011,21,4207,0.79,1.0380088467690156,2035,12,30,2,4,0.0,0.0,1.0
3802,25,3920,0.93,1.0110924177790417,2036,1,1,4,1,0.0,0.0,0.0
3713,9,3940,0.97,0.9754527826916188,2036,1,1,4,1,0.0,1.0,0.0
3993,20,4149,0.98,1.0362193173137968,2036,1,2,5,1,0.0,0.0,0.0
3948,29,4209,0.84,1.0460851041501475,2036,1,2,5,1,0.0,0.0,0.0
3737,4,4035,0.89,0.9908867773194374,2036,1,3,6,1,0.0,0.0,1.0
3820,26,3960,0.92,1.006297122751617,2036,1,4,7,1,0.0,0.0,0.0
3903,27,4094,0.74,1.0350195240671605,2036,1,5,1,1,0.0,1.0,0.0
3827,12,3974,0.8,1.0346121329831397,2036,1,6,2,1,0.0,0.0,1.0
3845,28,4010,0.79,0.9951501238412036,2036,1,8,4,1,0.0,1.0,0.0
3892,15,4047,0.81,1.0209520837489836,2036,1,8,4,1,0.0,0.0,1.0
3976,6,4284,0.89,1.054521181425063,2036,1,9,5,1,0.0,1.0,0.0
3920,13,4106,0.78,1.0586749056765503,2036,1,10,6,1,0.0,0.0,1.0
3793,23,3899,0.8,0.985486134806054,2036,1,10,6,1,0.0,0.0,1.0
3937,13,4047,0.75,1.044902817180627,2036,1,11,7,1,1.0,0.0,0.0
3889,18,4025,0.88,1.0318594892654125,2036,1,14,3,1,0.0,1.0,0.0
3865,21,4030,0.89,1.028092621079562,2036,1,14,3,1,0.0,0.0,0.0
3940,20,4201,0.83,1.0561152505408242,2036,1,16,5,1,1.0,0.0,0.0
3664,28,3807,0.73,0.965418717013546,2036,1,17,6,1,0.0,1.0,0.0
3878,12,4173,0.99,1.0245774522488145,2036,1,17,6,1,0.0,0.0,0.0
4010,6,4208,0.85,1.0418496248313385,2036,1,19,1,1,0.0,0.0,1.0
3609,8,3783,0.81,0.9673481580494666,2036,1,21,3,1,0.0,1.0,0.0
3803,7,3926,0.84,0.994874389794934,2036,1,21,3,1,0.0,0.0,0.0
3694,26,3846,0.86,0.9838050455243504,2036,1,23,5,1,0.0,1.0,0.0
3664,16,3755,0.96,0.976769657943636,2036,1,23,5,1,0.0,1.0,0.0
3896,10,4130,0.78,1.0064546454036505,2036,1,24,6,1,0.0,0.0,1.0
3866,5,4095,0.92,1.010177548323106,2036,1,24,6,1,1.0,0.0,0.0
3768,14,4000,0.89,0.996008507786697,2036,1,25,7,1,0.0,0.0,0.0
3741,26,3844,0.71,1.0012153260955603,2036,1,25,7,1,1.0,0.0,0.0
3803,8,3970,0.82,1.004457829235533,2036,1,28,3,1,0.0,1.0,0.0
3906,11,4039,0.93,1.0060569979820366,2036,1,28,3,1,1.0,0.0,0.0
3855,15,4127,0.9,1.0243201477857689,2036,1,31,6,1,1.0,0.0,0.0
3961,20,4081,0.95,1.0264042908004831,2036,2,1,7,1,0.0,1.0,0.0
3867,4,4016,0.8,0.9896856569445992,2036,2,1,7,1,0.0,0.0,1.0
3975,21,4141,0.92,1.0414177209122568,2036,2,2,1,1,0.0,0.0,1.0
4084,4,4354,0.92,1.046633676122958,2036,2,2,1,1,0.0,0.0,0.0
3973,28,4215,0.7,1.0217312377445702,2036,2,4,3,1,0.0,0.0,1.0
4056,28,4255,0.94,1.066205997945211,2036,2,4,3,1,0.0,0.0,0.0
4143,16,4300,0.91,1.0721566749038838,2036,2,5,4,1,0.0,1.0,0.0
3942,11,4047,0.87,1.021243421090822,2036,2,5,4,1,0.0,0.0,1.0
3805,22,3997,0.97,0.9885139052343356,2036,2,5,4,1,0.0,1.0,0.0
3767,25,3869,0.78,1.0122532668462867,2036,2,5,4,1,1.0,0.0,0.0
3871,24,4145,0.88,1.026275643802246,2036,2,6,5,1,0.0,0.0,0.0
3954,3,4162,0.84,1.043110820930163,2036,2,7,6,1,0.0,1.0,0.0
3900,24,4174,0.81,1.0252515244197329,2036,2,7,6,1,1.0,0.0,0.0
4051,24,4335,0.81,1.0546950063102112,2036,2,7,6,1,1.0,0.0,0.0
3803,17,4075,0.91,0.9962808216122024,2036,2,9,1,1,1.0,0.0,0.0
3920,21,4215,0.81,1.027207404913605,2036,2,10,2,1,0.0,0.0,0.0
4208,21,4497,0.7,1.0825857901391118,2036,2,10,2,1,1.0,0.0,0.0
4087,22,4234,0.71,1.0824079653165362,2036,2,11,3,1,0.0,0.0,1.0
4093,29,4254,0.98,1.0678618184508242,2036,2,12,4,1,1.0,0.0,0.0
4133,25,4269,0.8,1.0813804440754438,2036,2,13,5,1,0.0,0.0,0.0
4030,8,4258,0.74,1.0522067410376232,2036,2,13,5,1,0.0,1.0,0.0
3852,18,4099,0.82,1.014724431086247,2036,2,13,5,1,0.0,0.0,1.0
3940,22,4091,0.97,1.0428291965769978,2036,2,14,6,1,0.0,0.0,0.0
3998,28,4174,0.99,1.0663991945381923,2036,2,14,6,1,0.0,1.0,0.0
3898,7,4005,0.71,1.0274767430577856,2036,2,14,6,1,0.0,0.0,0.0
3877,21,4179,0.89,1.007329070186416,2036,2,14,6,1,0.0,0.0,1.0
3701,12,3944,0.78,0.9972788736716908,2036,2,16,1,1,0.0,0.0,1.0
4094,23,4399,0.95,1.0867078900182046,2036,2,16,1,1,0.0,0.0,1.0
3868,15,4156,0.78,1.0198205283205246,2036,2,17,2,1,0.0,0.0,0.0
3966,7,4050,0.92,1.0606102824172408,2036,2,18,3,1,1.0,0.0,0.0
3971,27,4194,0.96,1.0522318366163266,2036,2,22,7,1,0.0,0.0,1.0
4220,3,4478,0.8,1.0813133287725436,2036,2,23,1,1,0.0,1.0,0.0
4010,28,4284,0.73,1.0376115280177205,2036,2,23,1,1,1.0,0.0,0.0
4064,6,4235,0.93,1.0513619504467666,2036,2,25,3,1,0.0,0.0,1.0
4098,12,4181,0.75,1.0800151314663895,2036,2,25,3,1,0.0,0.0,0.0
3956,11,4208,0.88,1.0247172783106469,2036,2,25,3,1,1.0,0.0,0.0
4015,16,4200,0.92,1.0439572995768214,2036,2,26,4,1,0.0,1.0,0.0
3924,14,4069,0.9,1.033565112621198,2036,2,28,6,1,0.0,0.0,1.0
4158,11,4388,0.74,1.0870949205119391,2036,2,28,6,1,0.0,1.0,0.0
3846,3,4136,0.85,1.008807272698751,2036,2,29,7,1,0.0,0.0,1.0
4045,16,4341,0.92,1.034380015105451,2036,3,1,1,1,0.0,0.0,1.0
3962,23,4070,0.98,1.0385117654725569,2036,3,2,2,1,1.0,0.0,0.0
3970,25,4086,0.9,1.020883808390694,2036,3,2,2,1,0.0,0.0,1.0
4069,5,4385,0.73,1.0751256773841764,2036,3,3,3,1,0.0,0.0,1.0
4004,11,4218,0.98,1.055492318830875,2036,3,4,4,1,0.0,1.0,0.0
3850,17,3966,0.94,1.00958841745161,2036,3,6,6,1,0.0,1.0,0.0
4176,5,4264,0.84,1.0889989024553377,2036,3,6,6,1,1.0,0.0,0.0
3980,20,4094,0.71,1.0424231973831488,2036,3,6,6,1,0.0,1.0,0.0
4157,29,4428,0.71,1.0546889307159284,2036,3,8,1,1,1.0,0.0,0.0
4223,13,4541,0.94,1.0916366399265185,2036,3,9,2,1,0.0,1.0,0.0
3867,6,4030,0.89,1.0295610806886983,2036,3,9,2,1,0.0,0.0,1.0
3988,4,4122,0.97,1.0381232563075466,2036,3,10,3,1,1.0,0.0,0.0
4079,19,4256,0.98,1.0597807123313003,2036,3,10,3,1,0.0,0.0,1.0
4188,6,4513,0.77,1.0836195173748526,2036,3,11,4,1,0.0,1.0,0.0
4182,7,4512,0.78,1.0810407409519012,2036,3,12,5,1,0.0,0.0,0.0
4069,18,4345,0.7,1.043150484979066,2036,3,12,5,1,0.0,0.0,0.0
3906,5,4015,0.78,1.0143179015281525,2036,3,14,7,1,0.0,0.0,1.0
3803,29,3941,0.92,1.0103515562352618,2036,3,14,7,1,0.0,0.0,0.0
3975,11,4254,0.91,1.0248313684228911,2036,3,18,4,1,0.0,1.0,0.0
4067,6,4178,0.92,1.0684569210022266,2036,3,18,4,1,1.0,0.0,0.0
3978,13,4158,0.84,1.0440018796994504,2036,3,18,4,1,1.0,0.0,0.0
4190,13,4338,0.82,1.0839363489327956,2036,3,18,4,1,1.0,0.0,0.0
4095,3,4276,0.75,1.0600834055187414,2036,3,19,5,1,0.0,0.0,1.0
4209,9,4347,1.0,1.091126184699544,2036,3,19,5,1,0.0,1.0,0.0
4248,24,4384,0.7,1.0950530446094369,2036,3,21,7,1,0.0,1.0,0.0
4175,4,4394,0.79,1.0829064615475934,2036,3,21,7,1,0.0,0.0,1.0
4145,26,4375,0.97,1.0831483293636288,2036,3,21,7,1,0.0,0.0,1.0
3957,27,4148,0.99,1.0292328663487684,2036,3,22,1,1,0.0,0.0,0.0
4042,17,4281,0.96,1.0520742394569518,2036,3,22,1,1,1.0,0.0,0.0
3966,24,4202,0.96,1.0130698970368834,2036,3,22,1,1,0.0,0.0,0.0
4086,24,4225,0.72,1.0687828607186587,2036,3,22,1,1,1.0,0.0,0.0
4147,5,4386,0.73,1.0925864883358218,2036,3,23,2,1,0.0,1.0,0.0
4024,25,4148,0.99,1.0619140114498014,2036,3,24,3,1,0.0,1.0,0.0
4009,10,4199,0.74,1.0453016494495568,2036,3,25,4,1,0.0,0.0,1.0
4155,24,4478,0.99,1.0905054711211912,2036,3,25,4,1,1.0,0.0,0.0
4055,16,4184,0.95,1.0597489281996255,2036,3,25,4,1,1.0,0.0,0.0
3996,6,4308,0.72,1.0368341044083107,2036,3,26,5,1,0.0,1.0,0.0
4125,21,4345,0.97,1.0542567919234658,2036,3,26,5,1,0.0,0.0,1.0
3935,21,4174,0.91,1.0272849702923144,2036,3,26,5,1,0.0,0.0,0.0
3892,27,4019,0.83,1.0032537560545922,2036,3,28,7,1,0.0,0.0,0.0
3990,25,4281,0.91,1.0156664645072782,2036,3,28,7,1,1.0,0.0,0.0
4303,28,4441,0.81,1.0838092533903274,2036,4,1,4,2,0.0,0.0,0.0
3925,19,4036,0.79,1.021526161612514,2036,4,1,4,2,0.0,1.0,0.0
4044,7,4240,0.89,1.044193933528509,2036,4,1,4,2,0.0,1.0,0.0
4273,9,4596,0.86,1.0929778992437191,2036,4,2,5,2,1.0,0.0,0.0
4160,9,4284,0.8,1.0847974908887066,2036,4,4,7,2,0.0,1.0,0.0
4177,8,4342,0.76,1.0896179762541238,2036,4,4,7,2,0.0,0.0,0.0
3843,16,4118,0.77,1.0107124164550514,2036,4,4,7,2,1.0,0.0,0.0
3904,16,4116,0.86,1.0042351836048538,2036,4,5,1,2,1.0,0.0,0.0
4089,18,4252,0.81,1.0651071052091745,2036,4,6,2,2,0.0,0.0,0.0
4146,23,4276,0.89,1.0738287179951085,2036,4,7,3,2,1.0,0.0,0.0
3911,5,4039,0.88,1.0035444314020696,2036,4,7,3,2,0.0,0.0,0.0
4021,7,4123,0.84,1.0299553275825557,2036,4,9,5,2,0.0,0.0,0.0
3904,13,4019,0.97,1.0181544330245202,2036,4,9,5,2,0.0,1.0,0.0
4084,29,4250,0.83,1.0628287143808763,2036,4,9,5,2,0.0,1.0,0.0
3978,4,4088,0.77,1.0442176035668356,2036,4,12,1,2,0.0,0.0,1.0
4055,12,4248,0.84,1.046572163659249,2036,4,15,4,2,0.0,0.0,0.0
3715,3,3850,0.83,0.9979059902450786,2036,4,15,4,2,1.0,0.0,0.0
4083,11,4310,0.71,1.0821415819155302,2036,4,16,5,2,0.0,1.0,0.0
4219,20,4444,0.89,1.08004722478287,2036,4,17,6,2,1.0,0.0,0.0
4048,22,4318,0.95,1.0505729641756485,2036,4,19,1,2,0.0,0.0,1.0
3806,5,4014,0.77,1.0001562910556367,2036,4,19,1,2,0.0,0.0,1.0
3984,22,4173,0.91,1.0422932603727766,2036,4,19,1,2,0.0,1.0,0.0
3843,12,4032,0.94,0.992146412525164,2036,4,20,2,2,1.0,0.0,0.0
3881,6,4102,0.72,0.9893712222277204,2036,4,22,4,2,0.0,1.0,0.0
3924,7,4007,0.99,1.017872132579497,2036,4,26,1,2,1.0,0.0,0.0
3899,14,4009,0.77,0.9897002104207524,2036,4,27,2,2,0.0,0.0,1.0
3996,19,4217,0.87,1.0563106492583871,2036,4,29,4,2,0.0,0.0,1.0
3792,19,4012,0.78,0.9853889268748584,2036,4,30,5,2,1.0,0.0,0.0
4025,29,4250,0.77,1.0305590093574712,2036,4,30,5,2,0.0,1.0,0.0
4071,26,4231,0.82,1.071723111666683,2036,5,1,6,2,1.0,0.0,0.0
3745,7,3998,0.77,0.9971406844239208,2036,5,2,7,2,0.0,0.0,1.0
4129,22,4284,0.81,1.0767346636280788,2036,5,3,1,2,0.0,1.0,0.0
4095,11,4327,0.71,1.0637788624309965,2036,5,3,1,2,0.0,1.0,0.0
3909,4,4086,0.87,0.9998339821995288,2036,5,8,6,2,0.0,0.0,1.0
3882,7,3975,0.74,0.9975800510256212,2036,5,8,6,2,0.0,0.0,1.0
3951,18,4141,0.92,1.0166581694642025,2036,5,10,1,2,0.0,0.0,0.0
3929,18,4215,0.79,1.0166587512805605,2036,5,10,1,2,0.0,1.0,0.0
3984,16,4088,0.92,1.035874626000402,2036,5,10,1,2,0.0,1.0,0.0
3785,12,4062,0.86,0.9945521437955868,2036,5,10,1,2,0.0,0.0,0.0
3921,8,4211,0.81,1.0155379871551191,2036,5,13,4,2,1.0,0.0,0.0
4169,10,4380,0.74,1.071437310417018,2036,5,13,4,2,0.0,0.0,0.0
3784,12,3912,0.8,0.9802990022942936,2036,5,14,5,2,0.0,1.0,0.0
3834,21,3936,0.86,0.9764599618314764,2036,5,15,6,2,0.0,1.0,0.0
3790,6,3926,0.86,0.9946167071004486,2036,5,17,1,2,0.0,0.0,0.0
3880,21,4008,0.96,1.004766600219343,2036,5,19,3,2,0.0,1.0,0.0
3920,14,4175,0.73,1.0344790242844029,2036,5,19,3,2,0.0,1.0,0.0
4003,13,4284,0.91,1.0449824193777248,2036,5,22,6,2,0.0,0.0,0.0
4060,4,4201,0.94,1.0422900094558425,2036,5,22,6,2,1.0,0.0,0.0
3756,28,4049,0.81,0.9715046246719782,2036,5,24,1,2,1.0,0.0,0.0
4060,6,4186,0.83,1.04323392962324,2036,5,25,2,2,0.0,1.0,0.0
3802,16,3957,0.83,0.9854774049409516,2036,5,26,3,2,0.0,1.0,0.0
4019,29,4288,0.93,1.0320022577386825,2036,5,26,3,2,1.0,0.0,0.0
4088,25,4311,0.75,1.0430065683630998,2036,5,27,4,2,0.0,0.0,1.0
4084,8,4302,0.75,1.0234529333172673,2036,5,28,5,2,1.0,0.0,0.0
3831,22,4108,0.85,0.9842107750816425,2036,5,29,6,2,0.0,0.0,0.0
4041,11,4286,0.8,1.0140836747083466,2036,5,30,7,2,1.0,0.0,0.0
3859,5,4041,0.72,1.0155162902801185,2036,5,30,7,2,1.0,0.0,0.0
4096,14,4341,0.7,1.0597156641589942,2036,5,30,7,2,0.0,0.0,0.0
4003,5,4200,0.94,1.0266316584117192,2036,6,2,3,2,1.0,0.0,0.0
4056,23,4248,0.97,1.0512705571195755,2036,6,3,4,2,0.0,1.0,0.0
3849,19,4136,0.85,1.0363113704917997,2036,6,3,4,2,0.0,0.0,0.0
3978,6,4296,0.84,1.0251470547636885,2036,6,6,7,2,0.0,1.0,0.0
3807,24,3896,0.98,0.991780014690246,2036,6,6,7,2,0.0,1.0,0.0
3960,6,4092,0.8,1.018956542248753,2036,6,7,1,2,0.0,1.0,0.0
3868,28,4174,0.79,0.984993190274722,2036,6,7,1,2,0.0,1.0,0.0
3905,23,4209,0.74,1.0179576594886688,2036,6,8,2,2,0.0,0.0,1.0
3729,8,3859,0.7,0.9805386080879936,2036,6,9,3,2,0.0,0.0,1.0
4058,9,4372,0.85,1.0259732689308718,2036,6,9,3,2,0.0,1.0,0.0
4007,15,4216,0.72,1.0151735134522952,2036,6,12,6,2,0.0,0.0,0.0
3832,4,3939,0.72,0.9907712191760438,2036,6,14,1,2,1.0,0.0,0.0
3827,29,3933,0.75,0.9777488028714612,2036,6,14,1,2,0.0,0.0,1.0
3766,14,3962,0.78,0.9876692805525132,2036,6,15,2,2,0.0,0.0,1.0
3803,16,3954,0.86,0.9905814184478436,2036,6,17,4,2,0.0,0.0,0.0
3881,23,4028,0.85,0.9920421418502446,2036,6,17,4,2,0.0,0.0,1.0
3745,24,3932,0.85,0.9817704513336624,2036,6,18,5,2,0.0,0.0,1.0
3745,5,3948,0.95,0.9671973511031878,2036,6,19,6,2,1.0,0.0,0.0
3833,23,4056,0.75,0.967604114694084,2036,6,20,7,2,0.0,1.0,0.0
3961,10,4198,0.81,1.0156951369588916,2036,6,21,1,2,1.0,0.0,0.0
3806,26,3977,0.73,0.9804492915644186,2036,6,22,2,2,0.0,1.0,0.0
3885,5,4187,0.96,1.0055371147703582,2036,6,22,2,2,1.0,0.0,0.0
3806,14,4008,0.91,0.9891045221633288,2036,6,23,3,2,1.0,0.0,0.0
3803,3,4028,0.82,0.968435632608628,2036,6,24,4,2,0.0,1.0,0.0
3853,12,4043,0.85,0.9857840190633524,2036,6,24,4,2,0.0,0.0,0.0
3963,3,4079,0.91,1.0192328227992575,2036,6,27,7,2,0.0,1.0,0.0
3700,29,3935,0.8,0.949528140135645,2036,6,27,7,2,0.0,0.0,0.0
3734,20,3989,0.87,0.9618594242070228,2036,6,27,7,2,1.0,0.0,0.0
3781,28,3936,0.97,0.974467858691743,2036,6,30,3,2,1.0,0.0,0.0
3905,5,4201,0.77,0.9994820465151706,2036,6,30,3,2,0.0,1.0,0.0
3813,12,4033,0.81,0.9763532429807366,2036,7,3,6,3,0.0,1.0,0.0
3695,13,3807,0.97,0.9456942551229448,2036,7,6,2,3,1.0,0.0,0.0
3958,11,4148,0.74,1.0326756202102527,2036,7,7,3,3,0.0,1.0,0.0
3709,13,3819,0.99,0.9437208943766132,2036,7,8,4,3,1.0,0.0,0.0
3749,9,3854,0.85,0.9653077022740224,2036,7,8,4,3,1.0,0.0,0.0
3667,11,3853,0.76,0.9581241431385944,2036,7,8,4,3,0.0,1.0,0.0
3731,23,3961,0.77,0.962678735487044,2036,7,9,5,3,0.0,0.0,0.0
3943,24,4211,0.72,1.0265949623045003,2036,7,9,5,3,0.0,0.0,0.0
3908,18,4147,0.72,1.0078729021603772,2036,7,9,5,3,0.0,0.0,0.0
3894,11,4113,0.78,1.0020689155265607,2036,7,10,6,3,0.0,0.0,1.0
3873,6,4045,0.82,0.9991914265348856,2036,7,11,7,3,0.0,0.0,1.0
3803,11,4062,0.81,0.9823090884937626,2036,7,11,7,3,0.0,0.0,1.0
3786,19,4057,0.9,0.9696780280358264,2036,7,11,7,3,1.0,0.0,0.0
3825,28,4124,0.71,0.9932922402575518,2036,7,11,7,3,0.0,0.0,0.0
3743,6,3903,0.95,0.9749495510089324,2036,7,12,1,3,0.0,0.0,1.0
3780,18,4002,0.81,0.9708958388154364,2036,7,13,2,3,0.0,1.0,0.0
3884,28,4066,0.78,0.9892544015926468,2036,7,17,6,3,0.0,0.0,0.0
3583,6,3852,1.0,0.935618847061993,2036,7,22,4,3,0.0,0.0,1.0
3825,9,3977,0.73,1.003038112583497,2036,7,22,4,3,1.0,0.0,0.0
3913,25,4176,0.77,1.0047159645512505,2036,7,25,7,3,0.0,1.0,0.0
3841,23,4035,0.96,0.9889488595774872,2036,7,27,2,3,1.0,0.0,0.0
3916,7,4192,0.82,0.9958746570237546,2036,7,28,3,3,0.0,0.0,1.0
3670,15,3782,0.87,0.9339761472296126,2036,7,29,4,3,0.0,1.0,0.0
3762,21,3875,1.0,0.9575059511137852,2036,7,31,6,3,0.0,1.0,0.0
3621,17,3745,0.8,0.923189446467556,2036,7,31,6,3,1.0,0.0,0.0
3953,27,4252,0.94,1.0088106646968835,2036,8,1,7,3,0.0,1.0,0.0
3664,8,3952,0.95,0.9342939277492376,2036,8,1,7,3,0.0,0.0,0.0
3710,23,3918,0.86,0.931210922984112,2036,8,3,2,3,0.0,1.0,0.0
3747,19,4045,0.78,0.953784231701694,2036,8,5,4,3,1.0,0.0,0.0
3744,25,3933,0.96,0.9657454338824616,2036,8,6,5,3,0.0,0.0,1.0
3746,9,3866,0.92,0.957853765210922,2036,8,6,5,3,0.0,1.0,0.0
3573,18,3672,0.72,0.9303922275313732,2036,8,7,6,3,1.0,0.0,0.0
3828,5,3923,0.92,0.973269617055875,2036,8,8,7,3,0.0,1.0,0.0
3650,3,3871,0.76,0.9192357383784012,2036,8,8,7,3,1.0,0.0,0.0
3648,15,3753,0.99,0.928662147017043,2036,8,9,1,3,0.0,1.0,0.0
3768,28,3910,0.79,0.968036943127252,2036,8,13,5,3,1.0,0.0,0.0
3564,11,3672,0.89,0.9206751561212568,2036,8,14,6,3,0.0,0.0,0.0
3731,19,3929,0.96,0.9510920926627836,2036,8,14,6,3,0.0,1.0,0.0
3663,24,3898,0.87,0.945326219832084,2036,8,16,1,3,0.0,1.0,0.0
3619,22,3695,0.85,0.9193898013503576,2036,8,18,3,3,0.0,0.0,1.0
3661,25,3929,0.72,0.933087248542968,2036,8,19,4,3,1.0,0.0,0.0
3858,27,3940,0.86,0.9902684072489768,2036,8,20,5,3,0.0,0.0,0.0
3484,11,3608,0.92,0.9077942168064158,2036,8,20,5,3,0.0,1.0,0.0
3798,8,4097,0.97,0.9582882383323712,2036,8,24,2,3,0.0,0.0,1.0
3793,21,3896,0.94,0.9654880657793404,2036,8,25,3,3,1.0,0.0,0.0
3627,18,3812,0.83,0.9347887749638196,2036,8,25,3,3,0.0,0.0,1.0
3758,14,3834,0.95,0.9485345801215174,2036,8,25,3,3,0.0,0.0,0.0
3511,12,3587,0.87,0.9057831761840084,2036,8,27,5,3,1.0,0.0,0.0
3689,15,3957,0.82,0.945356792685413,2036,8,31,2,3,0.0,0.0,0.0
3783,9,4010,0.89,0.9820299091608948,2036,9,1,3,3,0.0,0.0,1.0
3712,18,3974,0.93,0.9479090697991962,2036,9,1,3,3,1.0,0.0,0.0
3814,25,3923,0.89,0.965225108901349,2036,9,1,3,3,0.0,0.0,0.0
3522,29,3753,0.82,0.9037953160942952,2036,9,3,5,3,0.0,0.0,0.0
3513,10,3665,0.79,0.9043522080825372,2036,9,3,5,3,0.0,0.0,1.0
3608,9,3745,0.78,0.9435484830245948,2036,9,3,5,3,0.0,0.0,1.0
3687,29,3812,0.85,0.9385264936346822,2036,9,4,6,3,0.0,1.0,0.0
3826,6,3972,0.93,0.9677724091088412,2036,9,4,6,3,0.0,0.0,1.0
3923,7,4127,0.83,0.9953517931862512,2036,9,5,7,3,0.0,1.0,0.0
3780,27,3859,0.78,0.9630491429602912,2036,9,6,1,3,0.0,1.0,0.0
3677,28,3964,0.84,0.9201755178980144,2036,9,8,3,3,0.0,0.0,0.0
